詞頻序號	詞目	出現頻次	累積頻次	累積百分比
770	症狀	110	203583	38.379171
771	商業	110	203693	38.399908
772	意識	110	203803	38.420645
773	愛情	110	203913	38.441382
774	語言	110	204023	38.462119
775	顏色	110	204133	38.482856
776	老人	109	204242	38.503405
777	差異	109	204351	38.523954
778	針對	109	204460	38.544503
779	措施	109	204569	38.565052
780	晚上	109	204678	38.585601
781	報名	109	204787	38.606150
782	發行	109	204896	38.626699
783	照片	109	205005	38.647248
784	臺北縣	109	205114	38.667797
785	類似	109	205223	38.688346
786	天下	108	205331	38.708706
787	出國	108	205439	38.729066
788	同意	108	205547	38.749426
789	背景	108	205655	38.769786
790	數字	108	205763	38.790146
791	確實	108	205871	38.810506
792	觀點	108	205979	38.830866
793	加速	107	206086	38.851037
794	正是	107	206193	38.871208
795	而已	107	206300	38.891379
796	車款	107	206407	38.911550
797	或是	107	206514	38.931721
798	長大	107	206621	38.951892
799	看法	107	206728	38.972063
800	博士	107	206835	38.992234
801	對方	107	206942	39.012405
802	臺商	107	207049	39.032576
803	權力	107	207156	39.052747
804	不錯	106	207262	39.072730
805	危險	106	207368	39.092713
806	回答	106	207474	39.112696
807	投入	106	207580	39.132679
808	股票	106	207686	39.152662
809	信心	106	207792	39.172645
810	節目	106	207898	39.192628
811	臺中	106	208004	39.212611
812	澳洲	106	208110	39.232594
813	各地	105	208215	39.252388
814	成果	105	208320	39.272182
815	考試	105	208425	39.291976
816	免費	105	208530	39.311770
817	受到	105	208635	39.331564
818	妻子	105	208740	39.351358
819	昨天	105	208845	39.371152
820	現實	105	208950	39.390946
821	跑車	105	209055	39.410740
822	瞭解	105	209160	39.430534
823	繪畫	105	209265	39.450328
824	關心	105	209370	39.470122
825	只能	104	209474	39.489728
826	民族	104	209578	39.509334
827	取得	104	209682	39.528940
828	房地產	104	209786	39.548546
829	突破	104	209890	39.568152
830	尊重	104	209994	39.587758
831	普遍	104	210098	39.607364
832	辦公室	104	210202	39.626970
833	嬰兒	104	210306	39.646576
834	工廠	103	210409	39.665993
835	失敗	103	210512	39.685410
836	房子	103	210615	39.704827
837	物質	103	210718	39.724244
838	旅行	103	210821	39.743661
839	訊息	103	210924	39.763078
840	感情	103	211027	39.782495
841	一生	102	211129	39.801724
842	工具	102	211231	39.820953
843	自動	102	211333	39.840182
844	身上	102	211435	39.859411
845	咖啡	102	211537	39.878640
846	裡面	102	211639	39.897869
847	農民	102	211741	39.917098
848	衛生	102	211843	39.936327
849	分鐘	101	211944	39.955367
850	至今	101	212045	39.974407
851	家族	101	212146	39.993447
852	記者	101	212247	40.012487
853	培養	101	212348	40.031527
854	貸款	101	212449	40.050567
855	進步	101	212550	40.069607
856	實驗	101	212651	40.088647
857	複雜	101	212752	40.107687
858	收入	100	212852	40.126539
859	形式	100	212952	40.145391
860	找到	100	213052	40.164243
861	投資人	100	213152	40.183095
862	男性	100	213252	40.201947
863	依然	100	213352	40.220799
864	夏天	100	213452	40.239651
865	著名	100	213552	40.258503
866	愛心	100	213652	40.277355
867	經費	100	213752	40.296207
868	人數	99	213851	40.314870
869	小姐	99	213950	40.333533
870	交易	99	214049	40.352196
871	老闆	99	214148	40.370859
872	呼吸	99	214247	40.389522
873	彼此	99	214346	40.408185
874	計算	99	214445	40.426848
875	氣氛	99	214544	40.445511
876	採訪	99	214643	40.464174
877	暴力	99	214742	40.482837
878	器官	99	214841	40.501500
879	大幅	98	214939	40.519975
880	子女	98	215037	40.538450
881	主題	98	215135	40.556925
882	合理	98	215233	40.575400
883	車子	98	215331	40.593875
884	協助	98	215429	40.612350
885	英文	98	215527	40.630825
886	執政黨	98	215625	40.649300
887	符合	98	215723	40.667775
888	演員	98	215821	40.686250
889	之前	97	215918	40.704536
890	位置	97	216015	40.722822
891	保險	97	216112	40.741108
892	紛紛	97	216209	40.759394
893	設立	97	216306	40.777680
894	整合	97	216403	40.795966
895	禮物	97	216500	40.814252
896	不管	96	216596	40.832350
897	牙齒	96	216692	40.850448
898	扭力	96	216788	40.868546
899	玩具	96	216884	40.886644
900	高雄市	96	216980	40.904742
901	深入	96	217076	40.922840
902	戲劇	96	217172	40.940938
903	關懷	96	217268	40.959036
904	嚴格	96	217364	40.977134
905	反映	95	217459	40.995043
906	立刻	95	217554	41.012952
907	年齡	95	217649	41.030861
908	行政	95	217744	41.048770
909	衣服	95	217839	41.066679
910	每年	95	217934	41.084588
911	始終	95	218029	41.102497
912	明白	95	218124	41.120406
913	東京	95	218219	41.138315
914	面積	95	218314	41.156224
915	區域	95	218409	41.174133
916	畫面	95	218504	41.192042
917	想像	95	218599	41.209951
918	董事長	95	218694	41.227860
919	預測	95	218789	41.245769
920	演講	95	218884	41.263678
921	慶祝	95	218979	41.281587
922	操作	95	219074	41.299496
923	營養	95	219169	41.317405
924	職棒	95	219264	41.335314
925	下降	94	219358	41.353035
926	大概	94	219452	41.370756
927	反對	94	219546	41.388477
928	主人	94	219640	41.406198
929	同學	94	219734	41.423919
930	即將	94	219828	41.441640
931	吸收	94	219922	41.459361
932	飛機	94	220016	41.477082
933	組合	94	220110	41.494803
934	造型	94	220204	41.512524
935	項目	94	220298	41.530245
936	意外	94	220392	41.547966
937	照顧	94	220486	41.565687
938	達成	94	220580	41.583408
939	實力	94	220674	41.601129
940	主任	93	220767	41.618661
941	全省	93	220860	41.636193
942	地點	93	220953	41.653725
943	拍攝	93	221046	41.671257
944	明星	93	221139	41.688789
945	表面	93	221232	41.706321
946	家裡	93	221325	41.723853
947	概念	93	221418	41.741385
948	當年	93	221511	41.758917
949	藥物	93	221604	41.776449
950	互相	92	221696	41.793793
951	必要	92	221788	41.811137
952	欣賞	92	221880	41.828481
953	股價	92	221972	41.845825
954	表達	92	222064	41.863169
955	前往	92	222156	41.880513
956	記得	92	222248	41.897857
957	偉大	92	222340	41.915201
958	義大利	92	222432	41.932545
959	補助	92	222524	41.949889
960	滿足	92	222616	41.967233
961	心靈	91	222707	41.984388
962	打開	91	222798	42.001543
963	成就	91	222889	42.018698
964	早期	91	222980	42.035853
965	並非	91	223071	42.053008
966	命運	91	223162	42.070163
967	星星	91	223253	42.087318
968	重點	91	223344	42.104473
969	氣門	91	223435	42.121628
970	馬上	91	223526	42.138783
971	強烈	91	223617	42.155938
972	障礙	91	223708	42.173093
973	激烈	91	223799	42.190248
974	聯合國	91	223890	42.207403
975	關於	91	223981	42.224558
976	少數	90	224071	42.241525
977	巨大	90	224161	42.258492
978	本來	90	224251	42.275459
979	回憶	90	224341	42.292426
980	批評	90	224431	42.309393
981	究竟	90	224521	42.326360
982	教廳	90	224611	42.343327
983	深刻	90	224701	42.360294
984	組成	90	224791	42.377261
985	圖書館	90	224881	42.394228
986	領域	90	224971	42.411195
987	引進	89	225060	42.427973
988	心中	89	225149	42.444751
989	作者	89	225238	42.461529
990	作業	89	225327	42.478307
991	防止	89	225416	42.495085
992	科學家	89	225505	42.511863
993	預防	89	225594	42.528641
994	舞蹈	89	225683	42.545419
995	熱鬧	89	225772	42.562197
996	懸掛	89	225861	42.578975
997	小說	88	225949	42.595565
998	以往	88	226037	42.612155
999	平衡	88	226125	42.628745
1000	彷彿	88	226213	42.645335
1001	車廠	88	226301	42.661925
1002	海洋	88	226389	42.678515
1003	婚姻	88	226477	42.695105
1004	帶來	88	226565	42.711695
1005	創業	88	226653	42.728285
1006	領導有方	88	226741	42.744875
1007	機器	88	226829	42.761465
1008	不如	87	226916	42.777866
1009	血液	87	227003	42.794267
1010	例子	87	227090	42.810668
1011	紀錄	87	227177	42.827069
1012	革命	87	227264	42.843470
1013	將來	87	227351	42.859871
1014	現場	87	227438	42.876272
1015	責任	87	227525	42.892673
1016	評估	87	227612	42.909074
1017	進一步	87	227699	42.925475
1018	工人	86	227785	42.941688
1019	心態	86	227871	42.957901
1020	出版	86	227957	42.974114
1021	作家	86	228043	42.990327
1022	技巧	86	228129	43.006540
1023	尚未	86	228215	43.022753
1024	真的	86	228301	43.038966
1025	高級	86	228387	43.055179
1026	理論	86	228473	43.071392
1027	答案	86	228559	43.087605
1028	課程	86	228645	43.103818
1029	鄧小平	86	228731	43.120031
1030	戰爭	86	228817	43.136244
1031	隨時	86	228903	43.152457
1032	公平	85	228988	43.168481
1033	手術	85	229073	43.184505
1034	日子	85	229158	43.200529
1035	火車	85	229243	43.216553
1036	皮膚	85	229328	43.232577
1037	取代	85	229413	43.248601
1038	恐怕	85	229498	43.264625
1039	病患	85	229583	43.280649
1040	真實	85	229668	43.296673
1041	參考	85	229753	43.312697
1042	理念	85	229838	43.328721
1043	童年	85	229923	43.344745
1044	漂亮	85	230008	43.360769
1045	舞臺	85	230093	43.376793
1046	文字	84	230177	43.392629
1047	文章	84	230261	43.408465
1048	以來	84	230345	43.424301
1049	仔細	84	230429	43.440137
1050	本土	84	230513	43.455973
1051	休息	84	230597	43.471809
1052	居住	84	230681	43.487645
1053	拒絕	84	230765	43.503481
1054	哥倫布	84	230849	43.519317
1055	基金	84	230933	43.535153
1056	等待	84	231017	43.550989
1057	超越	84	231101	43.566825
1058	醫療	84	231185	43.582661
1059	龐大	84	231269	43.598497
1060	天氣	83	231352	43.614144
1061	心算	83	231435	43.629791
1062	生病	83	231518	43.645438
1063	負擔	83	231601	43.661085
1064	候選人	83	231684	43.676732
1065	財產	83	231767	43.692379
1066	高度	83	231850	43.708026
1067	景觀	83	231933	43.723673
1068	象徵	83	232016	43.739320
1069	漫畫	83	232099	43.754967
1070	稱為	83	232182	43.770614
1071	懷疑	83	232265	43.786261
1072	女子	82	232347	43.801720
1073	中學	82	232429	43.817179
1074	心裡	82	232511	43.832638
1075	市長	82	232593	43.848097
1076	保障	82	232675	43.863556
1077	期待	82	232757	43.879015
1078	誕生	82	232839	43.894474
1079	人民幣	81	232920	43.909744
1080	多數	81	233001	43.925014
1081	完整	81	233082	43.940284
1082	男女	81	233163	43.955554
1083	效率	81	233244	43.970824
1084	提前	81	233325	43.986094
1085	輸出	81	233406	44.001364
1086	優勢	81	233487	44.016634
1087	雙方	81	233568	44.031904
1088	上面	80	233648	44.046985
1089	太空	80	233728	44.062066
1090	心臟	80	233808	44.077147
1091	主張	80	233888	44.092228
1092	汙染	80	233968	44.107309
1093	利潤	80	234048	44.122390
1094	宜縣	80	234128	44.137471
1095	的確	80	234208	44.152552
1096	春天	80	234288	44.167633
1097	病毒	80	234368	44.182714
1098	記載	80	234448	44.197795
1099	高興	80	234528	44.212876
1100	得獎	80	234608	44.227957
1101	理由	80	234688	44.243038
1102	移民	80	234768	44.258119
1103	連續	80	234848	44.273200
1104	揭曉	80	234928	44.288281
1105	結婚	80	235008	44.303362
1106	意思	80	235088	44.318443
1107	意願	80	235168	44.333524
1108	聯考	80	235248	44.348605
1109	女孩	79	235327	44.363498
1110	出生	79	235406	44.378391
1111	可愛	79	235485	44.393284
1112	生涯	79	235564	44.408177
1113	全新	79	235643	44.423070
1114	有人	79	235722	44.437963
1115	來源	79	235801	44.452856
1116	指導	79	235880	44.467749
1117	風險	79	235959	44.482642
1118	消息	79	236038	44.497535
1119	教育部	79	236117	44.512428
1120	悲哀	79	236196	44.527321
1121	廣告人	79	236275	44.542214
1122	影像	79	236354	44.557107
1123	選民	79	236433	44.572000
1124	攝影	79	236512	44.586893
1125	體育	79	236591	44.601786
1126	少女	78	236669	44.616490
1127	判斷	78	236747	44.631194
1128	其它	78	236825	44.645898
1129	金額	78	236903	44.660602
1130	特性	78	236981	44.675306
1131	從此	78	237059	44.690010
1132	累積	78	237137	44.704714
1133	陸續	78	237215	44.719418
1134	竟然	78	237293	44.734122
1135	殘障	78	237371	44.748826
1136	費用	78	237449	44.763530
1137	超級	78	237527	44.778234
1138	集中	78	237605	44.792938
1139	順利	78	237683	44.807642
1140	傷害	78	237761	44.822346
1141	經理	78	237839	44.837050
1142	小津	77	237916	44.851566
1143	午餐	77	237993	44.866082
1144	好處	77	238070	44.880598
1145	肌肉	77	238147	44.895114
1146	決策	77	238224	44.909630
1147	柯林頓	77	238301	44.924146
1148	原先	77	238378	44.938662
1149	記憶	77	238455	44.953178
1150	教局	77	238532	44.967694
1151	統計	77	238609	44.982210
1152	無聊	77	238686	44.996726
1153	等於	77	238763	45.011242
1154	運作	77	238840	45.025758
1155	過來	77	238917	45.040274
1156	預期	77	238994	45.054790
1157	對不起	77	239071	45.069306
1158	魅力	77	239148	45.083822
1159	操控	77	239225	45.098338
1160	機車	77	239302	45.112854
1161	錯誤	77	239379	45.127370
1162	體驗	77	239456	45.141886
1163	大型	76	239532	45.156213
1164	天空	76	239608	45.170540
1165	出口	76	239684	45.184867
1166	全身	76	239760	45.199194
1167	扮演	76	239836	45.213521
1168	明確	76	239912	45.227848
1169	初期	76	239988	45.242175
1170	怎麼辦	76	240064	45.256502
1171	眼前	76	240140	45.270829
1172	黑暗	76	240216	45.285156
1173	當初	76	240292	45.299483
1174	構成	76	240368	45.313810
1175	說法	76	240444	45.328137
1176	優良	76	240520	45.342464
1177	醫學	76	240596	45.356791
1178	顧客	76	240672	45.371118
1179	大師	75	240747	45.385257
1180	方便	75	240822	45.399396
1181	出發	75	240897	45.413535
1182	有限	75	240972	45.427674
1183	完美	75	241047	45.441813
1184	保守	75	241122	45.455952
1185	保證	75	241197	45.470091
1186	美好	75	241272	45.484230
1187	院長	75	241347	45.498369
1188	喜愛	75	241422	45.512508
1189	想法	75	241497	45.526647
1190	夢想	75	241572	45.540786
1191	徹底	75	241647	45.554925
1192	說話	75	241722	45.569064
1193	熱情	75	241797	45.583203
1194	下午	74	241871	45.597153
1195	太太	74	241945	45.611103
1196	主角	74	242019	45.625053
1197	召開	74	242093	45.639003
1198	生態	74	242167	45.652953
1199	印度	74	242241	45.666903
1200	牠們	74	242315	45.680853
1201	那樣	74	242389	45.694803
1202	定期	74	242463	45.708753
1203	居民	74	242537	45.722703
1204	房間	74	242611	45.736653
1205	社區	74	242685	45.750603
1206	英語	74	242759	45.764553
1207	記錄	74	242833	45.778503
1208	軟體	74	242907	45.792453
1209	寒假	74	242981	45.806403
1210	給予	74	243055	45.820353
1211	慢慢	74	243129	45.834303
1212	幫忙	74	243203	45.848253
1213	檢討	74	243277	45.862203
1214	聯想	74	243351	45.876153
1215	寶貝	74	243425	45.890103
1216	議員	74	243499	45.904053
1217	體制	74	243573	45.918003
1218	可惜	73	243646	45.931765
1219	年輕人	73	243719	45.945527
1220	走向	73	243792	45.959289
1221	到達	73	243865	45.973051
1222	幸福	73	243938	45.986813
1223	宣傳	73	244011	46.000575
1224	政黨	73	244084	46.014337
1225	首次	73	244157	46.028099
1226	大人	72	244229	46.041672
1227	中華	72	244301	46.055245
1228	古代	72	244373	46.068818
1229	正在	72	244445	46.082391
1230	男子	72	244517	46.095964
1231	放棄	72	244589	46.109537
1232	財務	72	244661	46.123110
1233	探討	72	244733	46.136683
1234	游泳	72	244805	46.150256
1235	發明	72	244877	46.163829
1236	電子	72	244949	46.177402
1237	質量	72	245021	46.190975
1238	興建	72	245093	46.204548
1239	遺址	72	245165	46.218121
1240	體會	72	245237	46.231694
1241	人間	71	245308	46.245079
1242	大樓	71	245379	46.258464
1243	月球	71	245450	46.271849
1244	外國	71	245521	46.285234
1245	生日	71	245592	46.298619
1246	考量	71	245663	46.312004
1247	考察	71	245734	46.325389
1248	決心	71	245805	46.338774
1249	男孩	71	245876	46.352159
1250	宣布	71	245947	46.365544
1251	食品	71	246018	46.378929
1252	修正	71	246089	46.392314
1253	售價	71	246160	46.405699
1254	都會	71	246231	46.419084
1255	感到	71	246302	46.432469
1256	感謝	71	246373	46.445854
1257	臺灣人	71	246444	46.459239
1258	樂趣	71	246515	46.472624
1259	熟悉	71	246586	46.486009
1260	衝突	71	246657	46.499394
1261	頭髮	71	246728	46.512779
1262	驚人	71	246799	46.526164
1263	人家	70	246869	46.539360
1264	中文	70	246939	46.552556
1265	她們	70	247009	46.565752
1266	行政院	70	247079	46.578948
1267	前面	70	247149	46.592144
1268	型態	70	247219	46.605340
1269	時空	70	247289	46.618536
1270	氣體	70	247359	46.631732
1271	國會	70	247429	46.644928
1272	規畫	70	247499	46.658124
1273	郵票	70	247569	46.671320
1274	裝置	70	247639	46.684516
1275	人性	69	247708	46.697524
1276	內心	69	247777	46.710532
1277	公頃	69	247846	46.723540
1278	文明	69	247915	46.736548
1279	任務	69	247984	46.749556
1280	形容	69	248053	46.762564
1281	來臨	69	248122	46.775572
1282	和平	69	248191	46.788580
1283	奇怪	69	248260	46.801588
1284	花縣	69	248329	46.814596
1285	近年	69	248398	46.827604
1286	威脅	69	248467	46.840612
1287	研發	69	248536	46.853620
1288	貪汙	69	248605	46.866628
1289	連戰	69	248674	46.879636
1290	搭配	69	248743	46.892644
1291	經由	69	248812	46.905652
1292	腳步	69	248881	46.918660
1293	運動會	69	248950	46.931668
1294	豪華	69	249019	46.944676
1295	鏡頭	69	249088	46.957684
1296	十足	68	249156	46.970503
1297	夫妻	68	249224	46.983322
1298	生長	68	249292	46.996141
1299	宗教	68	249360	47.008960
1300	長久	68	249428	47.021779
1301	指示	68	249496	47.034598
1302	假期	68	249564	47.047417
1303	推展	68	249632	47.060236
1304	閱讀	68	249700	47.073055
1305	應用	68	249768	47.085874
1306	讀書	68	249836	47.098693
1307	必然	67	249903	47.111324
1308	打破	67	249970	47.123955
1309	因應	67	250037	47.136586
1310	作文	67	250104	47.149217
1311	星球	67	250171	47.161848
1312	英雄	67	250238	47.174479
1313	停止	67	250305	47.187110
1314	移動	67	250372	47.199741
1315	細胞	67	250439	47.212372
1316	術數	67	250506	47.225003
1317	焦點	67	250573	47.237634
1318	傳播	67	250640	47.250265
1319	維護	67	250707	47.262896
1320	臺幣	67	250774	47.275527
1321	彈性	67	250841	47.288158
1322	數量	67	250908	47.300789
1323	編輯	67	250975	47.313420
1324	趣味	67	251042	47.326051
1325	機械	67	251109	47.338682
1326	膨脹	67	251176	47.351313
1327	邀請	67	251243	47.363944
1328	觀光	67	251310	47.376575
1329	下去	66	251376	47.389017
1330	外銷	66	251442	47.401459
1331	立法院	66	251508	47.413901
1332	因而	66	251574	47.426343
1333	此時	66	251640	47.438785
1334	行駛	66	251706	47.451227
1335	宜蘭	66	251772	47.463669
1336	承認	66	251838	47.476111
1337	法令	66	251904	47.488553
1338	重量	66	251970	47.500995
1339	差距	66	252036	47.513437
1340	特徵	66	252102	47.525879
1341	紐約	66	252168	47.538321
1342	退休	66	252234	47.550763
1343	乾淨	66	252300	47.563205
1344	移植	66	252366	47.575647
1345	畫家	66	252432	47.588089
1346	新生	66	252498	47.600531
1347	認同	66	252564	47.612973
1348	選手	66	252630	47.625415
1349	戲院	66	252696	47.637857
1350	職業	66	252762	47.650299
1351	丹妮芙	65	252827	47.662553
1352	兄弟	65	252892	47.674807
1353	央行	65	252957	47.687061
1354	估計	65	253022	47.699315
1355	到處	65	253087	47.711569
1356	背後	65	253152	47.723823
1357	書法	65	253217	47.736077
1358	祕密	65	253282	47.748331
1359	教堂	65	253347	47.760585
1360	短期	65	253412	47.772839
1361	評審	65	253477	47.785093
1362	實現	65	253542	47.797347
1363	管道	65	253607	47.809601
1364	獨特	65	253672	47.821855
1365	興奮	65	253737	47.834109
1366	加拿大	64	253801	47.846174
1367	自信	64	253865	47.858239
1368	抗議	64	253929	47.870304
1369	果然	64	253993	47.882369
1370	保健	64	254057	47.894434
1371	美術	64	254121	47.906499
1372	個性	64	254185	47.918564
1373	夏令營	64	254249	47.930629
1374	財政	64	254313	47.942694
1375	創新	64	254377	47.954759
1376	減肥	64	254441	47.966824
1377	童話	64	254505	47.978889
1378	開幕	64	254569	47.990954
1379	新年	64	254633	48.003019
1380	新竹	64	254697	48.015084
1381	溫馨	64	254761	48.027149
1382	經歷	64	254825	48.039214
1383	資本	64	254889	48.051279
1384	資產	64	254953	48.063344
1385	管制	64	255017	48.075409
1386	熱烈	64	255081	48.087474
1387	噪音	64	255145	48.099539
1388	體系	64	255209	48.111604
1389	中小企業	63	255272	48.123481
1390	日記	63	255335	48.135358
1391	主流	63	255398	48.147235
1392	北方	63	255461	48.159112
1393	只好	63	255524	48.170989
1394	市區	63	255587	48.182866
1395	申報	63	255650	48.194743
1396	交流	63	255713	48.206620
1397	光明	63	255776	48.218497
1398	地震	63	255839	48.230374
1399	成人	63	255902	48.242251
1400	成員	63	255965	48.254128
1401	自行	63	256028	48.266005
1402	身心	63	256091	48.277882
1403	東南亞	63	256154	48.289759
1404	爭議	63	256217	48.301636
1405	金錢	63	256280	48.313513
1406	恐懼	63	256343	48.325390
1407	國王	63	256406	48.337267
1408	陰莖	63	256469	48.349144
1409	博物館	63	256532	48.361021
1410	舒適	63	256595	48.372898
1411	飲食	63	256658	48.384775
1412	樂觀	63	256721	48.396652
1413	學童	63	256784	48.408529
1414	轉速	63	256847	48.420406
1415	人事	62	256909	48.432094
1416	下面	62	256971	48.443782
1417	中間	62	257033	48.455470
1418	分享	62	257095	48.467158
1419	夫婦	62	257157	48.478846
1420	可怕	62	257219	48.490534
1421	平常	62	257281	48.502222
1422	再見	62	257343	48.513910
1423	具備	62	257405	48.525598
1424	青春	62	257467	48.537286
1425	前進	62	257529	48.548974
1426	訂定	62	257591	48.560662
1427	展出	62	257653	48.572350
1428	能量	62	257715	48.584038
1429	動物園	62	257777	48.595726
1430	期望	62	257839	48.607414
1431	傾向	62	257901	48.619102
1432	想到	62	257963	48.630790
1433	歲月	62	258025	48.642478
1434	臺中市	62	258087	48.654166
1435	寫作	62	258149	48.665854
1436	樂園	62	258211	48.677542
1437	遭遇	62	258273	48.689230
1438	中小學	61	258334	48.700730
1439	中市	61	258395	48.712230
1440	公告	61	258456	48.723730
1441	冬天	61	258517	48.735230
1442	正面	61	258578	48.746730
1443	而是	61	258639	48.758230
1444	西瓜	61	258700	48.769730
1445	形狀	61	258761	48.781230
1446	見到	61	258822	48.792730
1447	紀念	61	258883	48.804230
1448	埃及	61	258944	48.815730
1449	核心	61	259005	48.827230
1450	海水	61	259066	48.838730
1451	財富	61	259127	48.850230
1452	高達	61	259188	48.861730
1453	從前	61	259249	48.873230
1454	規則	61	259310	48.884730
1455	部份	61	259371	48.896230
1456	都有	61	259432	48.907730
1457	提醒	61	259493	48.919230
1458	鄉鎮	61	259554	48.930730
1459	傳說	61	259615	48.942230
1460	奧運	61	259676	48.953730
1461	路線	61	259737	48.965230
1462	頒獎	61	259798	48.976730
1463	漸漸	61	259859	48.988230
1464	樣子	61	259920	48.999730
1465	虧損	61	259981	49.011230
1466	題材	61	260042	49.022730
1467	月亮	60	260102	49.034041
1468	立場	60	260162	49.045352
1469	年底	60	260222	49.056663
1470	行業	60	260282	49.067974
1471	困擾	60	260342	49.079285
1472	私立	60	260402	49.090596
1473	那個	60	260462	49.101907
1474	俄羅斯	60	260522	49.113218
1475	卻是	60	260582	49.124529
1476	指數	60	260642	49.135840
1477	相互	60	260702	49.147151
1478	娛樂	60	260762	49.158462
1479	假如	60	260822	49.169773
1480	傳奇	60	260882	49.181084
1481	轉變	60	260942	49.192395
1482	類型	60	261002	49.203706
1483	顧問	60	261062	49.215017
1484	驅動	60	261122	49.226328
1485	體溫	60	261182	49.237639
1486	不幸	59	261241	49.248762
1487	日常	59	261300	49.259885
1488	包裝	59	261359	49.271008
1489	民俗	59	261418	49.282131
1490	生氣	59	261477	49.293254
1491	吃飯	59	261536	49.304377
1492	攻擊	59	261595	49.315500
1493	每次	59	261654	49.326623
1494	防治	59	261713	49.337746
1495	事務	59	261772	49.348869
1496	供應	59	261831	49.359992
1497	典型	59	261890	49.371115
1498	直到	59	261949	49.382238
1499	挖掘	59	262008	49.393361
1500	原始	59	262067	49.404484
1501	桃園	59	262126	49.415607
1502	浪費	59	262185	49.426730
1503	逐步	59	262244	49.437853
1504	部長	59	262303	49.448976
1505	尊嚴	59	262362	49.460099
1506	提昇	59	262421	49.471222
1507	發出	59	262480	49.482345
1508	發育	59	262539	49.493468
1509	勢力	59	262598	49.504591
1510	微笑	59	262657	49.515714
1511	感動	59	262716	49.526837
1512	爺爺	59	262775	49.537960
1513	當天	59	262834	49.549083
1514	駕駛	59	262893	49.560206
1515	賺錢	59	262952	49.571329
1516	權利	59	263011	49.582452
1517	不得不	58	263069	49.593386
1518	水果	58	263127	49.604320
1519	古老	58	263185	49.615254
1520	巨人	58	263243	49.626188
1521	白色	58	263301	49.637122
1522	地面	58	263359	49.648056
1523	成效	58	263417	49.658990
1524	味道	58	263475	49.669924
1525	招牌	58	263533	49.680858
1526	哪裡	58	263591	49.691792
1527	展示	58	263649	49.702726
1528	國人	58	263707	49.713660
1529	常見	58	263765	49.724594
1530	描述	58	263823	49.735528
1531	集體	58	263881	49.746462
