詞頻序號	詞目	出現頻次	累積頻次	累積百分比
9094	代步	8	415180	78.269225
9095	充電	8	415188	78.270733
9096	冬令	8	415196	78.272241
9097	冬夜	8	415204	78.273749
9098	出乎意料	8	415212	78.275257
9099	出巡	8	415220	78.276765
9100	出使	8	415228	78.278273
9101	出版社	8	415236	78.279781
9102	出貨	8	415244	78.281289
9103	出資	8	415252	78.282797
9104	出籠	8	415260	78.284305
9105	加油站	8	415268	78.285813
9106	匆忙	8	415276	78.287321
9107	北極	8	415284	78.288829
9108	北極星	8	415292	78.290337
9109	占地	8	415300	78.291845
9110	占星	8	415308	78.293353
9111	可樂	8	415316	78.294861
9112	可謂	8	415324	78.296369
9113	古都	8	415332	78.297877
9114	叫座	8	415340	78.299385
9115	只得	8	415348	78.300893
9116	史無前例	8	415356	78.302401
9117	四川	8	415364	78.303909
9118	四輪碟煞	8	415372	78.305417
9119	外行	8	415380	78.306925
9120	外圍	8	415388	78.308433
9121	外景	8	415396	78.309941
9122	外殼	8	415404	78.311449
9123	外幣	8	415412	78.312957
9124	失能險	8	415420	78.314465
9125	失調	8	415428	78.315973
9126	失衡	8	415436	78.317481
9127	失蹤兒	8	415444	78.318989
9128	尼諾	8	415452	78.320497
9129	尼羅河	8	415460	78.322005
9130	市中心	8	415468	78.323513
9131	平實	8	415476	78.325021
9132	平價	8	415484	78.326529
9133	幼發拉底河	8	415492	78.328037
9134	弗林德斯山脈	8	415500	78.329545
9135	必備	8	415508	78.331053
9136	打仗	8	415516	78.332561
9137	打出	8	415524	78.334069
9138	打折	8	415532	78.335577
9139	打招呼	8	415540	78.337085
9140	打拼	8	415548	78.338593
9141	打發	8	415556	78.340101
9142	未雨綢繆	8	415564	78.341609
9143	末端	8	415572	78.343117
9144	正音	8	415580	78.344625
9145	正規	8	415588	78.346133
9146	民主黨	8	415596	78.347641
9147	民間企業	8	415604	78.349149
9148	民謠	8	415612	78.350657
9149	犯法	8	415620	78.352165
9150	玉米	8	415628	78.353673
9151	玉蜀黍	8	415636	78.355181
9152	瓜地馬拉	8	415644	78.356689
9153	甘比亞	8	415652	78.358197
9154	生活水準	8	415660	78.359705
9155	生疏	8	415668	78.361213
9156	生態保育	8	415676	78.362721
9157	用語	8	415684	78.364229
9158	白木林	8	415692	78.365737
9159	白血病	8	415700	78.367245
9160	白血球	8	415708	78.368753
9161	白紙	8	415716	78.370261
9162	白雪	8	415724	78.371769
9163	目瞪口呆	8	415732	78.373277
9164	石油	8	415740	78.374785
9165	石橋	8	415748	78.376293
9166	石雕	8	415756	78.377801
9167	交際	8	415764	78.379309
9168	伊斯蘭教	8	415772	78.380817
9169	伍迪艾倫	8	415780	78.382325
9170	企業化	8	415788	78.383833
9171	光采	8	415796	78.385341
9172	光源	8	415804	78.386849
9173	光影	8	415812	78.388357
9174	先進國家	8	415820	78.389865
9175	先機	8	415828	78.391373
9176	先驅	8	415836	78.392881
9177	共和國	8	415844	78.394389
9178	共產主義	8	415852	78.395897
9179	再說	8	415860	78.397405
9180	冰雪	8	415868	78.398913
9181	刑罰	8	415876	78.400421
9182	印表機	8	415884	78.401929
9183	各類	8	415892	78.403437
9184	向心力	8	415900	78.404945
9185	名冊	8	415908	78.406453
9186	名言	8	415916	78.407961
9187	名聲	8	415924	78.409469
9188	名醫	8	415932	78.410977
9189	吃掉	8	415940	78.412485
9190	回信	8	415948	78.413993
9191	回紇	8	415956	78.415501
9192	回首	8	415964	78.417009
9193	回教徒	8	415972	78.418517
9194	地下道	8	415980	78.420025
9195	地方派系	8	415988	78.421533
9196	地利	8	415996	78.423041
9197	地盤	8	416004	78.424549
9198	地緣	8	416012	78.426057
9199	妄想	8	416020	78.427565
9200	好用	8	416028	78.429073
9201	好意	8	416036	78.430581
9202	字幕	8	416044	78.432089
9203	字體	8	416052	78.433597
9204	守候	8	416060	78.435105
9205	守護神	8	416068	78.436613
9206	安眠藥	8	416076	78.438121
9207	安頓	8	416084	78.439629
9208	成型	8	416092	78.441137
9209	成就感	8	416100	78.442645
9210	成藥	8	416108	78.444153
9211	收到	8	416116	78.445661
9212	早起	8	416124	78.447169
9213	曲子	8	416132	78.448677
9214	有形	8	416140	78.450185
9215	有無	8	416148	78.451693
9216	有罪	8	416156	78.453201
9217	朱星羽	8	416164	78.454709
9218	次長	8	416172	78.456217
9219	死人	8	416180	78.457725
9220	死者	8	416188	78.459233
9221	江南	8	416196	78.460741
9222	竹筍	8	416204	78.462249
9223	老二	8	416212	78.463757
9224	老爹	8	416220	78.465265
9225	老實	8	416228	78.466773
9226	而後	8	416236	78.468281
9227	自助	8	416244	78.469789
9228	自律	8	416252	78.471297
9229	自動變速箱	8	416260	78.472805
9230	自然科學	8	416268	78.474313
9231	血腥	8	416276	78.475821
9232	行徑	8	416284	78.477329
9233	衣裳	8	416292	78.478837
9234	西遊記	8	416300	78.480345
9235	住房	8	416308	78.481853
9236	何嘗	8	416316	78.483361
9237	估算	8	416324	78.484869
9238	伸縮	8	416332	78.486377
9239	作畫	8	416340	78.487885
9240	伯恩斯坦	8	416348	78.489393
9241	低語	8	416356	78.490901
9242	低潮	8	416364	78.492409
9243	低聲	8	416372	78.493917
9244	克制	8	416380	78.495425
9245	克萊斯勒	8	416388	78.496933
9246	免試	8	416396	78.498441
9247	冷氣機	8	416404	78.499949
9248	冷酷	8	416412	78.501457
9249	利空	8	416420	78.502965
9250	吹玻璃	8	416428	78.504473
9251	吻合	8	416436	78.505981
9252	吸取	8	416444	78.507489
9253	吸食	8	416452	78.508997
9254	含義	8	416460	78.510505
9255	妝點	8	416468	78.512013
9256	尿布	8	416476	78.513521
9257	希拉細胞	8	416484	78.515029
9258	戒毒者	8	416492	78.516537
9259	戒掉	8	416500	78.518045
9260	戒備	8	416508	78.519553
9261	戒煙	8	416516	78.521061
9262	我家	8	416524	78.522569
9263	我執	8	416532	78.524077
9264	抗戰	8	416540	78.525585
9265	技法	8	416548	78.527093
9266	扯鈴	8	416556	78.528601
9267	投資者	8	416564	78.530109
9268	抓地力	8	416572	78.531617
9269	改行	8	416580	78.533125
9270	改制	8	416588	78.534633
9271	攸關	8	416596	78.536141
9272	李焜耀	8	416604	78.537649
9273	每晚	8	416612	78.539157
9274	沉醉	8	416620	78.540665
9275	災情	8	416628	78.542173
9276	私奔	8	416636	78.543681
9277	私梟	8	416644	78.545189
9278	肝功能	8	416652	78.546697
9279	良知	8	416660	78.548205
9280	豆類	8	416668	78.549713
9281	貝加爾湖	8	416676	78.551221
9282	走入	8	416684	78.552729
9283	走動	8	416692	78.554237
9284	身軀	8	416700	78.555745
9285	車庫	8	416708	78.557253
9286	車速	8	416716	78.558761
9287	里程碑	8	416724	78.560269
9288	乳癌	8	416732	78.561777
9289	事事	8	416740	78.563285
9290	亞太經合會	8	416748	78.564793
9291	依附	8	416756	78.566301
9292	佳音	8	416764	78.567809
9293	使用者	8	416772	78.569317
9294	供不應求	8	416780	78.570825
9295	供給量	8	416788	78.572333
9296	例行	8	416796	78.573841
9297	來華	8	416804	78.575349
9298	侏羅紀	8	416812	78.576857
9299	兩性	8	416820	78.578365
9300	兩側	8	416828	78.579873
9301	兩端	8	416836	78.581381
9302	制訂	8	416844	78.582889
9303	卓越雜誌	8	416852	78.584397
9304	取勝	8	416860	78.585905
9305	受限	8	416868	78.587413
9306	受益	8	416876	78.588921
9307	受賄	8	416884	78.590429
9308	周年慶	8	416892	78.591937
9309	命案	8	416900	78.593445
9310	垃圾堆	8	416908	78.594953
9311	坦誠	8	416916	78.596461
9312	姑惡	8	416924	78.597969
9313	官司	8	416932	78.599477
9314	宜人	8	416940	78.600985
9315	居多	8	416948	78.602493
9316	岩洞	8	416956	78.604001
9317	府城	8	416964	78.605509
9318	延展	8	416972	78.607017
9319	延期	8	416980	78.608525
9320	往日	8	416988	78.610033
9321	彼岸	8	416996	78.611541
9322	怪獸	8	417004	78.613049
9323	房東	8	417012	78.614557
9324	承包	8	417020	78.616065
9325	承攬	8	417028	78.617573
9326	招攬	8	417036	78.619081
9327	拇指	8	417044	78.620589
9328	抱持	8	417052	78.622097
9329	抱負	8	417060	78.623605
9330	放領	8	417068	78.625113
9331	明主	8	417076	78.626621
9332	明明	8	417084	78.628129
9333	明清	8	417092	78.629637
9334	明證	8	417100	78.631145
9335	杭州	8	417108	78.632653
9336	林地	8	417116	78.634161
9337	林青霞	8	417124	78.635669
9338	泥沙	8	417132	78.637177
9339	法文	8	417140	78.638685
9340	油漆	8	417148	78.640193
9341	沿用	8	417156	78.641701
9342	治癒	8	417164	78.643209
9343	泡泡	8	417172	78.644717
9344	版本	8	417180	78.646225
9345	物資	8	417188	78.647733
9346	玩味	8	417196	78.649241
9347	玫瑰花	8	417204	78.650749
9348	盲人	8	417212	78.652257
9349	直飛	8	417220	78.653765
9350	直銷	8	417228	78.655273
9351	空氣動力學	8	417236	78.656781
9352	芝麻	8	417244	78.658289
9353	芝麻油	8	417252	78.659797
9354	花卉	8	417260	78.661305
9355	花店	8	417268	78.662813
9356	花招	8	417276	78.664321
9357	花紋	8	417284	78.665829
9358	花瓣	8	417292	78.667337
9359	近視眼	8	417300	78.668845
9360	邱創煥	8	417308	78.670353
9361	金牛座	8	417316	78.671861
9362	金泳三	8	417324	78.673369
9363	金鼎獎	8	417332	78.674877
9364	長方形	8	417340	78.676385
9365	長處	8	417348	78.677893
9366	長跑	8	417356	78.679401
9367	阿拉伯	8	417364	78.680909
9368	青翠	8	417372	78.682417
9369	信件	8	417380	78.683925
9370	侵略	8	417388	78.685433
9371	侯孝賢	8	417396	78.686941
9372	保七	8	417404	78.688449
9373	保加利亞	8	417412	78.689957
9374	保證金	8	417420	78.691465
9375	俗稱	8	417428	78.692973
9376	侷限	8	417436	78.694481
9377	前衛	8	417444	78.695989
9378	前瞻	8	417452	78.697497
9379	剋星	8	417460	78.699005
9380	勇士	8	417468	78.700513
9381	勇於	8	417476	78.702021
9382	南市	8	417484	78.703529
9383	南宋	8	417492	78.705037
9384	南洋	8	417500	78.706545
9385	南極	8	417508	78.708053
9386	咬傷	8	417516	78.709561
9387	威權	8	417524	78.711069
9388	宣戰	8	417532	78.712577
9389	室友	8	417540	78.714085
9390	屋簷	8	417548	78.715593
9391	巷子	8	417556	78.717101
9392	建地	8	417564	78.718609
9393	建國	8	417572	78.720117
9394	後人	8	417580	78.721625
9395	後世	8	417588	78.723133
9396	思潮	8	417596	78.724641
9397	急忙	8	417604	78.726149
9398	急轉彎	8	417612	78.727657
9399	恍然大悟	8	417620	78.729165
9400	持平	8	417628	78.730673
9401	指揮官	8	417636	78.732181
9402	括約肌	8	417644	78.733689
9403	既定	8	417652	78.735197
9404	春雨	8	417660	78.736705
9405	星期六	8	417668	78.738213
9406	柔弱	8	417676	78.739721
9407	柯富元	8	417684	78.741229
9408	查明	8	417692	78.742737
9409	查緝	8	417700	78.744245
9410	查證	8	417708	78.745753
9411	毒性	8	417716	78.747261
9412	流水	8	417724	78.748769
9413	流出	8	417732	78.750277
9414	流連	8	417740	78.751785
9415	流暢	8	417748	78.753293
9416	活動中心	8	417756	78.754801
9417	洽詢	8	417764	78.756309
9418	為甚麼	8	417772	78.757817
9419	珍藏	8	417780	78.759325
9420	盆栽	8	417788	78.760833
9421	相片光碟	8	417796	78.762341
9422	相連	8	417804	78.763849
9423	相提並論	8	417812	78.765357
9424	相隔	8	417820	78.766865
9425	看醫生	8	417828	78.768373
9426	祈求	8	417836	78.769881
9427	祇有	8	417844	78.771389
9428	秋風	8	417852	78.772897
9429	穿上	8	417860	78.774405
9430	突如其來	8	417868	78.775913
9431	紅位移	8	417876	78.777421
9432	紅宮	8	417884	78.778929
9433	紅樓夢	8	417892	78.780437
9434	紀念品	8	417900	78.781945
9435	美方	8	417908	78.783453
9436	美意	8	417916	78.784961
9437	美貌	8	417924	78.786469
9438	美豔	8	417932	78.787977
9439	胃口	8	417940	78.789485
9440	胃腸	8	417948	78.790993
9441	背叛	8	417956	78.792501
9442	背痛	8	417964	78.794009
9443	胡漢民	8	417972	78.795517
9444	致使	8	417980	78.797025
9445	致意	8	417988	78.798533
9446	苦痛	8	417996	78.800041
9447	苦戰	8	418004	78.801549
9448	若能	8	418012	78.803057
9449	負成長	8	418020	78.804565
9450	軍中	8	418028	78.806073
9451	迪茲達勒維蒂	8	418036	78.807581
9452	迫不及待	8	418044	78.809089
9453	郁慕明	8	418052	78.810597
9454	重量級	8	418060	78.812105
9455	限水	8	418068	78.813613
9456	限期	8	418076	78.815121
9457	面面觀	8	418084	78.816629
9458	面對面	8	418092	78.818137
9459	音訊	8	418100	78.819645
9460	風暴	8	418108	78.821153
9461	飛行器	8	418116	78.822661
9462	飛馳	8	418124	78.824169
9463	飛躍	8	418132	78.825677
9464	食譜	8	418140	78.827185
9465	香菸	8	418148	78.828693
9466	借用	8	418156	78.830201
9467	借款	8	418164	78.831709
9468	借錢	8	418172	78.833217
9469	個個	8	418180	78.834725
9470	個展	8	418188	78.836233
9471	修憲	8	418196	78.837741
9472	倉儲	8	418204	78.839249
9473	凌晨	8	418212	78.840757
9474	剝削	8	418220	78.842265
9475	哪些	8	418228	78.843773
9476	套牢	8	418236	78.845281
9477	套房	8	418244	78.846789
9478	孫子	8	418252	78.848297
9479	孫中山	8	418260	78.849805
9480	孫震	8	418268	78.851313
9481	害蟲	8	418276	78.852821
9482	家長會	8	418284	78.854329
9483	家畜	8	418292	78.855837
9484	容貌	8	418300	78.857345
9485	庫存	8	418308	78.858853
9486	座標	8	418316	78.860361
9487	座頭鯨	8	418324	78.861869
9488	拿到	8	418332	78.863377
9489	拿捏	8	418340	78.864885
9490	振奮	8	418348	78.866393
9491	捕鯨	8	418356	78.867901
9492	挺身而出	8	418364	78.869409
9493	挫折感	8	418372	78.870917
9494	挨罵	8	418380	78.872425
9495	效能	8	418388	78.873933
9496	旁白	8	418396	78.875441
9497	時間表	8	418404	78.876949
9498	書套	8	418412	78.878457
9499	書桌	8	418420	78.879965
9500	校車	8	418428	78.881473
9501	校隊	8	418436	78.882981
9502	核子	8	418444	78.884489
9503	核桃仁	8	418452	78.885997
9504	根基	8	418460	78.887505
9505	根深蒂固	8	418468	78.889013
9506	格式	8	418476	78.890521
9507	桃花	8	418484	78.892029
9508	氣功	8	418492	78.893537
9509	浪花	8	418500	78.895045
9510	消費品	8	418508	78.896553
9511	消磨	8	418516	78.898061
9512	海平面	8	418524	78.899569
9513	海防	8	418532	78.901077
9514	海岸山脈	8	418540	78.902585
9515	海岸線	8	418548	78.904093
9516	浮動	8	418556	78.905601
9517	烈士	8	418564	78.907109
9518	烏雲	8	418572	78.908617
9519	特區	8	418580	78.910125
9520	特優	8	418588	78.911633
9521	班夫	8	418596	78.913141
9522	班長	8	418604	78.914649
9523	留在	8	418612	78.916157
9524	真情	8	418620	78.917665
9525	真愛	8	418628	78.919173
9526	真諦	8	418636	78.920681
9527	破碎	8	418644	78.922189
9528	神色	8	418652	78.923697
9529	神明	8	418660	78.925205
9530	神經細胞	8	418668	78.926713
9531	秘書	8	418676	78.928221
9532	粉碎	8	418684	78.929729
9533	素食	8	418692	78.931237
9534	紙片	8	418700	78.932745
9535	缺氧	8	418708	78.934253
9536	缺貨	8	418716	78.935761
9537	翁大銘	8	418724	78.937269
9538	耕種	8	418732	78.938777
9539	耗油量	8	418740	78.940285
9540	耽擱	8	418748	78.941793
9541	能幹	8	418756	78.943301
9542	荒野	8	418764	78.944809
9543	茶會	8	418772	78.946317
9544	財稅	8	418780	78.947825
9545	逆勢	8	418788	78.949333
9546	逆境	8	418796	78.950841
9547	迷霧	8	418804	78.952349
9548	退休金	8	418812	78.953857
9549	退輔會	8	418820	78.955365
9550	退燒	8	418828	78.956873
9551	迴診	8	418836	78.958381
9552	逃亡	8	418844	78.959889
9553	針葉林	8	418852	78.961397
9554	閃亮	8	418860	78.962905
9555	院子	8	418868	78.964413
9556	除掉	8	418876	78.965921
9557	馬祖	8	418884	78.967429
9558	馬雅人	8	418892	78.968937
9559	馬達加斯加	8	418900	78.970445
9560	高血壓	8	418908	78.971953
9561	高官	8	418916	78.973461
9562	高尚	8	418924	78.974969
9563	高密度	8	418932	78.976477
9564	高球證	8	418940	78.977985
9565	高雄人	8	418948	78.979493
9566	高壓	8	418956	78.981001
9567	高聳	8	418964	78.982509
9568	高點	8	418972	78.984017
9569	鬥牛	8	418980	78.985525
9570	停電	8	418988	78.987033
9571	停滯	8	418996	78.988541
9572	做成	8	419004	78.990049
9573	偷竊	8	419012	78.991557
9574	偏向	8	419020	78.993065
9575	剪貼	8	419028	78.994573
9576	副總統	8	419036	78.996081
9577	商談	8	419044	78.997589
9578	問道	8	419052	78.999097
9579	國手	8	419060	79.000605
9580	國父紀念館	8	419068	79.002113
9581	國民小學	8	419076	79.003621
9582	國有	8	419084	79.005129
9583	國軍	8	419092	79.006637
9584	堵塞	8	419100	79.008145
9585	婦幼節	8	419108	79.009653
9586	密不可分	8	419116	79.011161
9587	專賣店	8	419124	79.012669
9588	專職	8	419132	79.014177
9589	巢穴	8	419140	79.015685
9590	帶到	8	419148	79.017193
9591	帳單	8	419156	79.018701
9592	張曼娟	8	419164	79.020209
9593	強者	8	419172	79.021717
9594	惋惜	8	419180	79.023225
9595	情侶	8	419188	79.024733
9596	探測船	8	419196	79.026241
9597	探視	8	419204	79.027749
9598	接管	8	419212	79.029257
9599	捷徑	8	419220	79.030765
9600	捷運局	8	419228	79.032273
9601	推理	8	419236	79.033781
9602	推銷員	8	419244	79.035289
9603	排定	8	419252	79.036797
9604	斜面	8	419260	79.038305
9605	旋風	8	419268	79.039813
9606	旋渦	8	419276	79.041321
9607	殺無赦	8	419284	79.042829
9608	殺價	8	419292	79.044337
9609	添購	8	419300	79.045845
9610	清大	8	419308	79.047353
9611	清廷	8	419316	79.048861
9612	清明	8	419324	79.050369
9613	清純	8	419332	79.051877
9614	清償	8	419340	79.053385
9615	淪陷	8	419348	79.054893
9616	淪落	8	419356	79.056401
9617	深知	8	419364	79.057909
9618	深愛	8	419372	79.059417
9619	牽扯	8	419380	79.060925
9620	猜想	8	419388	79.062433
9621	現身說法	8	419396	79.063941
9622	瓶裝水	8	419404	79.065449
9623	畢卡索	8	419412	79.066957
9624	異己	8	419420	79.068465
9625	盛名	8	419428	79.069973
9626	盛事	8	419436	79.071481
9627	盛衰	8	419444	79.072989
9628	盛裝	8	419452	79.074497
9629	組裝	8	419460	79.076005
9630	終日	8	419468	79.077513
9631	羞愧	8	419476	79.079021
9632	翌年	8	419484	79.080529
9633	脫胎換骨	8	419492	79.082037
9634	處決	8	419500	79.083545
9635	被捕	8	419508	79.085053
9636	袋鼠	8	419516	79.086561
9637	訪視	8	419524	79.088069
9638	訪談	8	419532	79.089577
9639	貨運	8	419540	79.091085
9640	貧瘠	8	419548	79.092593
9641	軟片	8	419556	79.094101
9642	這些人	8	419564	79.095609
9643	這段	8	419572	79.097117
9644	這場	8	419580	79.098625
9645	通告	8	419588	79.100133
9646	通信	8	419596	79.101641
9647	通俗	8	419604	79.103149
9648	通俗劇	8	419612	79.104657
9649	通航	8	419620	79.106165
9650	通話	8	419628	79.107673
9651	通膨	8	419636	79.109181
9652	連帶	8	419644	79.110689
9653	速食	8	419652	79.112197
9654	部屬	8	419660	79.113705
9655	都能	8	419668	79.115213
9656	陰雨	8	419676	79.116721
9657	陰暗	8	419684	79.118229
9658	陰霾	8	419692	79.119737
9659	頂瓜瓜	8	419700	79.121245
9660	鳥人	8	419708	79.122753
9661	麥哲倫	8	419716	79.124261
9662	麥當勞	8	419724	79.125769
9663	麻醉劑	8	419732	79.127277
9664	傀儡	8	419740	79.128785
9665	最大扭力	8	419748	79.130293
9666	割據	8	419756	79.131801
9667	勝負	8	419764	79.133309
9668	喧囂	8	419772	79.134817
9669	單調	8	419780	79.136325
9670	報禁	8	419788	79.137833
9671	寒暑	8	419796	79.139341
9672	就診	8	419804	79.140849
9673	彭百顯	8	419812	79.142357
9674	悲痛	8	419820	79.143865
9675	慨嘆	8	419828	79.145373
9676	提卡爾	8	419836	79.146881
9677	提煉	8	419844	79.148389
9678	敦煌	8	419852	79.149897
9679	普及率	8	419860	79.151405
9680	景物	8	419868	79.152913
9681	智齒	8	419876	79.154421
9682	期刊	8	419884	79.155929
9683	棲身	8	419892	79.157437
9684	棋手	8	419900	79.158945
9685	植物園	8	419908	79.160453
9686	殘障者	8	419916	79.161961
9687	殘廢	8	419924	79.163469
9688	湧入	8	419932	79.164977
9689	減緩	8	419940	79.166485
9690	湖南	8	419948	79.167993
9691	渦輪	8	419956	79.169501
9692	焚化廠	8	419964	79.171009
9693	無助	8	419972	79.172517
9694	無線電波	8	419980	79.174025
9695	煮飯	8	419988	79.175533
9696	畫報	8	419996	79.177041
9697	痛恨	8	420004	79.178549
9698	痙攣	8	420012	79.180057
9699	登山客	8	420020	79.181565
9700	登峰造極	8	420028	79.183073
9701	發財	8	420036	79.184581
9702	發售	8	420044	79.186089
9703	發票	8	420052	79.187597
9704	發電廠	8	420060	79.189105
9705	發誓	8	420068	79.190613
9706	短視	8	420076	79.192121
9707	硬式	8	420084	79.193629
9708	硬度	8	420092	79.195137
9709	稀薄	8	420100	79.196645
9710	策略性	8	420108	79.198153
9711	結尾	8	420116	79.199661
9712	結緣	8	420124	79.201169
9713	絕招	8	420132	79.202677
9714	絕活	8	420140	79.204185
9715	善心	8	420148	79.205693
9716	腔腸動物	8	420156	79.207201
9717	虛偽	8	420164	79.208709
9718	虛構	8	420172	79.210217
9719	裁決	8	420180	79.211725
9720	訴苦	8	420188	79.213233
9721	訴訟	8	420196	79.214741
9722	貼切	8	420204	79.216249
9723	費力	8	420212	79.217757
9724	買到	8	420220	79.219265
9725	越嶺道	8	420228	79.220773
9726	超車	8	420236	79.222281
9727	超級大玩家	8	420244	79.223789
9728	超級市場	8	420252	79.225297
9729	超強	8	420260	79.226805
9730	跑步	8	420268	79.228313
9731	跆拳道	8	420276	79.229821
9732	週刊	8	420284	79.231329
9733	進出口	8	420292	79.232837
9734	進攻	8	420300	79.234345
9735	進取	8	420308	79.235853
9736	進氣	8	420316	79.237361
9737	鄉民	8	420324	79.238869
9738	鄉愁	8	420332	79.240377
9739	鄉親	8	420340	79.241885
9740	開刀房	8	420348	79.243393
9741	開元	8	420356	79.244901
9742	開悟	8	420364	79.246409
9743	開發中國家	8	420372	79.247917
9744	開跑	8	420380	79.249425
9745	集中營	8	420388	79.250933
9746	順差	8	420396	79.252441
9747	黃花	8	420404	79.253949
9748	黑潮	8	420412	79.255457
9749	傳記	8	420420	79.256965
9750	傾倒	8	420428	79.258473
9751	勢在必行	8	420436	79.259981
9752	匯兌	8	420444	79.261489
9753	匯聚	8	420452	79.262997
9754	匯價	8	420460	79.264505
9755	塑膠袋	8	420468	79.266013
9756	填寫	8	420476	79.267521
9757	嫉妒	8	420484	79.269029
9758	微電腦	8	420492	79.270537
9759	愚蠢	8	420500	79.272045
9760	想想	8	420508	79.273553
9761	愛好	8	420516	79.275061
9762	愛國	8	420524	79.276569
9763	愛滋病毒腦症	8	420532	79.278077
9764	敬佩	8	420540	79.279585
9765	新手	8	420548	79.281093
9766	新生報	8	420556	79.282601
9767	新意	8	420564	79.284109
9768	新鮮人	8	420572	79.285617
9769	暗中	8	420580	79.287125
9770	暖流	8	420588	79.288633
9771	楊必成	8	420596	79.290141
9772	溝渠	8	420604	79.291649
9773	當日	8	420612	79.293157
9774	當兵	8	420620	79.294665
9775	當紅	8	420628	79.296173
9776	畸形	8	420636	79.297681
9777	督導	8	420644	79.299189
9778	萬里長城	8	420652	79.300697
9779	萬曆	8	420660	79.302205
9780	經手	8	420668	79.303713
9781	經濟日報	8	420676	79.305221
9782	置身	8	420684	79.306729
9783	罪名	8	420692	79.308237
9784	聖火	8	420700	79.309745
9785	聖地	8	420708	79.311253
9786	腸胃	8	420716	79.312761
9787	落入	8	420724	79.314269
9788	落葉	8	420732	79.315777
9789	葫蘆	8	420740	79.317285
9790	葡萄酒	8	420748	79.318793
9791	蜂蜜	8	420756	79.320301
9792	裙子	8	420764	79.321809
9793	補校	8	420772	79.323317
9794	裝滿	8	420780	79.324825
9795	試題	8	420788	79.326333
9796	資本額	8	420796	79.327841
9797	資料室	8	420804	79.329349
9798	路口	8	420812	79.330857
9799	路途	8	420820	79.332365
9800	跳槽	8	420828	79.333873
9801	農家	8	420836	79.335381
9802	運送	8	420844	79.336889
9803	運動場	8	420852	79.338397
9804	運勢	8	420860	79.339905
9805	遊玩	8	420868	79.341413
9806	達賴喇嘛	8	420876	79.342921
9807	過戶	8	420884	79.344429
9808	過熱	8	420892	79.345937
9809	酬賓	8	420900	79.347445
9810	電信	8	420908	79.348953
9811	電流	8	420916	79.350461
9812	電通所	8	420924	79.351969
9813	電腦繪圖	8	420932	79.353477
9814	電影公司	8	420940	79.354985
9815	電壓	8	420948	79.356493
9816	電聯車	8	420956	79.358001
9817	靖廬	8	420964	79.359509
9818	頑固	8	420972	79.361017
9819	飽受	8	420980	79.362525
9820	飽滿	8	420988	79.364033
9821	僧侶	8	420996	79.365541
9822	僕人	8	421004	79.367049
9823	劃時代	8	421012	79.368557
9824	厭煩	8	421020	79.370065
9825	團圓	8	421028	79.371573
9826	團聚	8	421036	79.373081
9827	圖書室	8	421044	79.374589
9828	圖樣	8	421052	79.376097
9829	寧可	8	421060	79.377605
9830	實相	8	421068	79.379113
9831	實話	8	421076	79.380621
9832	對應	8	421084	79.382129
9833	慘重	8	421092	79.383637
9834	截稿	8	421100	79.385145
9835	榜樣	8	421108	79.386653
9836	歌迷	8	421116	79.388161
9837	滴管	8	421124	79.389669
9838	滿天	8	421132	79.391177
9839	滿清	8	421140	79.392685
9840	滿載	8	421148	79.394193
9841	熊三郎	8	421156	79.395701
9842	熊鄉	8	421164	79.397209
9843	瘧原蟲	8	421172	79.398717
9844	種菜	8	421180	79.400225
9845	管子	8	421188	79.401733
9846	精神官能症	8	421196	79.403241
9847	精神疾病	8	421204	79.404749
9848	緊接	8	421212	79.406257
9849	緊湊	8	421220	79.407765
9850	綱要	8	421228	79.409273
9851	臺地	8	421236	79.410781
9852	臺電	8	421244	79.412289
9853	與生俱來	8	421252	79.413797
9854	蒞臨	8	421260	79.415305
9855	蜜月	8	421268	79.416813
9856	語重心長	8	421276	79.418321
9857	認錯	8	421284	79.419829
9858	誤差	8	421292	79.421337
9859	趕到	8	421300	79.422845
9860	輔大	8	421308	79.424353
9861	輕量化	8	421316	79.425861
9862	遠大	8	421324	79.427369
9863	遙遙無期	8	421332	79.428877
9864	銅板	8	421340	79.430385
9865	閣下	8	421348	79.431893
9866	雌蟹	8	421356	79.433401
9867	領班	8	421364	79.434909
9868	駁回	8	421372	79.436417
9869	鳳陽	8	421380	79.437925
